id,dwc:catalogNumber,dwc:recordedBy,dwc:recordNumber,dwc:country,dwc:kingdom,dwc:family,dwc:genus,dwc:specificEpithet,dwc:stateProvince,dwc:eventDate,edit_states,lenghtOfRedcordedBy,year,edit_recordedBy
2ab836a3-cdf3-407b-a751-1c205b3fc0df,115260,"moldenke, harold n",16221,united states,plantae,funariaceae,physcomitrium,pyriforme,pennsylvania,1944-05-17T00:00:00+00:00,pennsylvania,18,1944,h. n. moldenke
a7c55a90-0b4d-49cc-bb24-f8ac3594d420,conn00072754,jane t. richardson,,united states,plantae,cyperaceae,schoenoplectus,torreyi,massachusetts,1944-08-31T00:00:00+00:00,massachusetts,18,1944,j. t. richardson
71c236ca-6682-422f-9c6e-ed678df89ad3,conn00175349,"""tiney, j.h.; wilson, j.o.; seymour, f.c.""",6197,united states,plantae,pinaceae,larix,laricina,massachusetts,1944-07-23T00:00:00+00:00,massachusetts,40,1944,"tiney, j.h.; wilson, j.o.; f. c. seymour"
3fd6f7d9-c624-4326-883b-700d65c0ee91,00505040,dr. b. n. gates; mrs. b. n. gates ; f. c. seymour,7180,united states,plantae,lauraceae,lindera,benzoin,massachusetts,1944-09-21T00:00:00+00:00,massachusetts,49,1944,b. n. gates ; mrs. b. n. gates & f. c. seymour
c6aa7110-e426-4dd4-8261-4f2ea4910d5e,conn00176587,"""bill, b.n.; bill, l.s.; seymour, f.c.""",,united states,plantae,lycopodiaceae,spinulum,annotinum,massachusetts,1944-08-03T00:00:00+00:00,massachusetts,37,1944,"bill, b.n.; bill, l.s.; f. c. seymour"
298a05ed-a2b6-40fe-a85d-57ce3bd01fc6,barcode-00502905,mrs. jane t. richardson & f. c. seymour,6301,united states,plantae,cabombaceae,,,massachusetts,1944-07-31T19:44:00+00:00,massachusetts,39,1944,j. t. richardson & f. c. seymour
96505b95-1a6d-4cd4-a06e-cc3d8f4c0153,barcode-00765875,j. t. richardson & f. c. seymour,6175,united states,plantae,polemoniaceae,,,massachusetts,1944-06-23T19:44:00-23:00,massachusetts,32,1944,j. t. richardson & f. c. seymour
4e9c98ea-d161-44df-a9f5-d03c254941e0,barcode-00726154,e. c. rice & f. c. seymour,6860,united states,plantae,cyperaceae,,,massachusetts,1944-08-07T19:44:00-07:00,massachusetts,26,1944,e. c. rice & f. c. seymour
dc7e79ac-8347-4fd1-8f3b-85376787d29f,conn00173197,"""b. n. gates, w. c. gates, i. c. shattuck, & f. c. seymour""",,united states,plantae,polypodiaceae,polypodium,virginianum,massachusetts,1944-08-24T00:00:00+00:00,massachusetts,57,1944,"b. n. gates, w. c. gates, i. c. shattuck, & f. c. seymour"
f4cf7f5a-49fe-47ad-a037-b49870dd7c86,barcode-00722299,b. n. gates; mrs. b. n. gates; i. c. shattuck & f. c. seymour,,united states,plantae,poaceae,,,massachusetts,1944-08-24T19:44:00+00:00,massachusetts,61,1944,b. n. gates; mrs. b. n. gates; i. c. shattuck & f. c. seymour
eea3af7b-e125-4405-88dd-ed9efbe33907,00505870,"dr. b. n. gates; mrs. b. n. gates, miss i. c. shattuck, ; f. c. seymour",6994,united states,plantae,lamiaceae,hedeoma,pulegioides,massachusetts,1944-08-24T00:00:00+00:00,massachusetts,71,1944,b. n. gates ; mrs. b. n. gates; miss i. c. shattuck  & f. c. seymour
bd5c60ce-3cf4-4ca5-87be-a50cd0cfc8dc,barcode-00536536,b. c. tan s. cooper-ellis,94-181,united states,plantae,andreaeaceae,,,new york,1944-09-10T00:00:00+00:00,new york,25,1944,b. c. tan; s. cooper-ellis
da5e30dd-411d-4986-b041-20c03223792f,conn00173368,arthur k. harrison,,united states,plantae,thelypteridaceae,parathelypteris,noveboracensis,massachusetts,1944-08-10T00:00:00+00:00,massachusetts,18,1944,a. k. harrison
dbf1c14f-e730-47e4-b4b1-55787fc9824f,conn00110547,"""tiney, j.h.; wilson, j.o.; seymour, f.c.""",6222,united states,plantae,ericaceae,kalmia,polifolia,massachusetts,1944-07-23T00:00:00+00:00,massachusetts,40,1944,"tiney, j.h.; wilson, j.o.; f. c. seymour"
df8169a5-0046-49b9-8d00-f43d6dd758d2,vsc0056683,s. n. f. sauford,,united states,plantae,poaceae,poa,compressa,massachusetts,1944-09-21T00:00:00+00:00,massachusetts,16,1944,s. n. f. sauford
62b9d2f9-6993-4ab6-bd1a-1a0ed6057d56,nha-522796,a. r. hodgdon; g. mckrone; r. carrier; f. hunt,5104,united states,plantae,asteraceae,symphyotrichum,ericoides,new hampshire,1944-10-12T00:00:00+00:00,new hampshire,46,1944,a. r. hodgdon; f. hunt; g. mckrone; r. carrier
8bd03275-763c-4521-9ec6-f0ecbf974c5b,conn00135977,"""the misses bill; gates, burton noble; gates, winifred""",18028,united states,plantae,poaceae,alopecurus,pratensis,massachusetts,1944-05-13T00:00:00+00:00,massachusetts,53,1944,m. bill; b. n. gates; w. gates
5cb303ef-5e99-46af-9422-1a103569437c,00566482,dr. b. n. gates; mrs. b. n. gates; f. c. seymour,7200,united states,plantae,asteraceae,boltonia,asteroides,massachusetts,1944-09-21T00:00:00+00:00,massachusetts,48,1944,b. n. gates ; mrs. b. n. gates & f. c. seymour
7110abcc-6c69-4b3f-b9bc-39336a4a90ff,conn00143813,"""richardson, jane t.; seymour, f. c.""",6168,united states,plantae,cyperaceae,carex,amphiloba,massachusetts,1944-06-23T00:00:00+00:00,massachusetts,34,1944,j. t. richardson & f. c. seymour
49d3a5d5-91eb-468c-9dda-432b9e495d32,90215950,"jennings, otto emery",s.n.,united states,plantae,sematophyllaceae,brotherella,recurvans,pennsylvania,1944-06-15T00:00:00+00:00,pennsylvania,20,1944,o. e. jennings
4b3bbe79-c4f4-4b98-82fa-b1b68492057b,barcode-00594827,dr.  b. n. gates ; mrs. b. n. gates & f. c. seymour,6226,united states,plantae,poaceae,,,massachusetts,1944-07-27T19:44:00+00:00,massachusetts,51,1944,b. n. gates ; mrs. b. n. gates & f. c. seymour
4425300f-228f-440c-987b-92bf86068cab,barcode-00505040,dr.  b. n. gates ; mrs. b. n. gates & f. c. seymour,7180,united states,plantae,lauraceae,,,massachusetts,1944-09-21T19:44:00-21:00,massachusetts,51,1944,b. n. gates ; mrs. b. n. gates & f. c. seymour
dae3fe02-4553-4633-aa9c-d80edd3b1c07,barcode-00566700,j. t. richardson,7141,united states,plantae,asteraceae,,,massachusetts,1944-09-10T19:44:00-10:00,massachusetts,16,1944,j. t. richardson
982ce69d-e5cf-41a1-b5cf-6a51ba319f83,barcode-00678816,"b. n. bill, l. s. bill & f. c. seymour",6853,united states,plantae,scrophulariaceae,,,massachusetts,1944-08-03T19:44:00-03:00,massachusetts,38,1944,"b. n. bill, l. s. bill & f. c. seymour"
7ff65a91-aae7-498a-844a-0e841c940f71,barcode-00689045,b. n. gates & f. c. seymour,7037,united states,plantae,poaceae,,,massachusetts,1944-08-27T19:44:00+00:00,massachusetts,27,1944,b. n. gates; f. c. seymour
839ec36a-3e13-427c-8cff-9581a252648e,barcode-00562973,c. a. weatherby & u. f. weatherby,7337,united states,plantae,rosaceae,,,massachusetts,1944-08-28T19:44:00+00:00,massachusetts,33,1944,c. a. weatherby; u. f. weatherby
88ced8e3-bbe2-4a53-90ae-1ca63c262133,barcode-00735975,a. r. hodgdon & h. a. giddings jr.,4835,united states,plantae,brassicaceae,,,new hampshire,1944-06-27T19:44:00+00:00,new hampshire,34,1944,a. r. hodgdon & h. a. giddings jr.
f2a85244-f2f7-4da1-b2e6-a0f3b4f9290a,barcode-00591465,mrs. b. n. gates,,united states,plantae,crassulaceae,,,massachusetts,1944-05-30T19:44:00+00:00,massachusetts,16,1944,mrs. b. n. gates
5130e30a-8494-4066-86bc-ddd4887a8438,barcode-00761229,mrs. b. s. merigold,,united states,plantae,aizoaceae,,,massachusetts,1944-08-23T19:44:00-23:00,massachusetts,19,1944,b. s. merigold
0584ef06-7ace-4ffd-bca1-bf00beaa7439,barcode-00779322,[illegible],,united states,plantae,fissidentaceae,,,new york,1944-01-10T00:00:00+00:00,new york,19,1944,[data not captured]
831b5700-1802-41f3-ad9e-3d3e0f41cd92,conn00099461,"""gates, burton n.; gates, winifred; seymour, f. c.""",22652,united states,plantae,convolvulaceae,cuscuta,gronovii,massachusetts,1944-08-24T00:00:00+00:00,massachusetts,48,1944,b. n. gates; w. gates; f. c. seymour
d17906d4-41db-44a6-a614-ce9ade76dcfc,118166,b gates; f c seymour,,united states,plantae,asteraceae,bidens,cernua,massachusetts,1944-09-21T00:00:00+00:00,massachusetts,20,1944,b. gates; f. c. seymour
94a89ec2-fd65-4ea7-83e7-ae2e99852a60,01266405,collector unspecified,6319,united states,plantae,fabaceae,astragalus,neglectus,new york,1944-06-27T00:00:00+00:00,new york,19,1944,[no data available]
496c7a2e-e8e2-4961-8ec4-dc6cdaf2695b,barcode-00678815,"b. n. gates, mrs. b. n. gates & f. c. seymour",6232,united states,plantae,scrophulariaceae,,,massachusetts,1944-07-27T19:44:00+00:00,massachusetts,45,1944,b. n. gates ; mrs. b. n. gates & f. c. seymour
5629a195-7b71-45ab-bc60-32f0fe31185e,barcode-00765521,a. r. hodgdon & h. a. giddings,4817,united states,plantae,cornaceae,,,new hampshire,1944-07-07T19:44:00-07:00,new hampshire,30,1944,a. r. hodgdon & h. a. giddings
c19e1583-2138-4da4-a1e2-96537744737a,00564407,mrs. jane t. richardson; f. c. seymour,,united states,plantae,solanaceae,solanum,dulcamara,massachusetts,1944-07-31T00:00:00+00:00,massachusetts,38,1944,j. t. richardson & f. c. seymour
9000adb5-5f0c-4ed8-b1cf-bf9e87ed3929,conn00176358,"""tiney, j.h.; wilson, j.o.; seymour, f.c.""",6193,united states,plantae,lycopodiaceae,lycopodium,obscurum,massachusetts,1944-07-23T00:00:00+00:00,massachusetts,40,1944,"tiney, j.h.; wilson, j.o.; f. c. seymour"
3bcee348-23ff-445c-9545-ec69d1152c85,barcode-00299455,a. r. hodgdon & h. a. giddings,4798,united states,plantae,cyperaceae,,,new hampshire,1944-07-07T00:00:00+00:00,new hampshire,30,1944,a. r. hodgdon & h. a. giddings
aefcfd77-e78f-419c-9ebc-ca559e6a0621,nha-504195,;,,united states,plantae,solanaceae,solanum,carolinense,new hampshire,1944-08-29T00:00:00+00:00,new hampshire,19,1944,[data not captured]
caad3d7d-b61d-4284-b7d1-276932468747,nha-715915,a. r. hodgdon; h. a. jr. giddings,4830,united states,plantae,rosaceae,aronia,melanocarpa,new hampshire,1944-08-25T00:00:00+00:00,new hampshire,33,1944,a. r. hodgdon & h. a. giddings jr.
0b931ef9-929d-4a0a-a2b9-e3c6710fa734,nha-562707,a. r. hodgdon; h. a. giddings,4914,united states,plantae,salicaceae,salix,humilis,new hampshire,1944-08-25T00:00:00+00:00,new hampshire,29,1944,a. r. hodgdon & h. a. giddings
381dd3a6-2e5c-4e35-b55c-f868fb8f23fc,nha-520624,a. r. hodgdon; h. s. clapp;a. f. yeager,4822,united states,plantae,rhamnaceae,rhamnus,frangula,new hampshire,1944-08-29T00:00:00+00:00,new hampshire,39,1944,a. r. hodgdon; h. s. clapp & a. f. yeager
6092197e-d64b-4fc6-a466-6db079d9bc24,00505258,mrs. jane t. richardson;,,united states,plantae,scrophulariaceae,verbascum,thapsus,massachusetts,1944-07-20T00:00:00+00:00,massachusetts,24,1944,j. t. richardson
a8674f19-566a-443e-b986-3ba17f440a22,conn00136052,jane t. richardson,,united states,plantae,poaceae,andropogon,gerardi,massachusetts,1944-08-25T00:00:00+00:00,massachusetts,18,1944,j. t. richardson
6bd4e85b-253d-417d-a5e4-d0cd3ffb2850,barcode-00231022,"j. h. tiney, j. o. wilson & f. c. seymour",6198,united states,plantae,pinaceae,picea,mariana,massachusetts,1944-07-23T00:00:00+00:00,massachusetts,41,1944,"j. h. tiney, j. o. wilson & f. c. seymour"
a8f59dbd-0c8d-4f0c-97c0-60ffac43db41,conn00170764,burton n. gates & winifred c. gates,,united states,plantae,selaginellaceae,selaginella,apoda,massachusetts,1944-08-20T00:00:00+00:00,massachusetts,25,1944,b. n. gates & w. c. gates
034c3e5e-34d9-4bc3-94cc-0842108f4a1a,v0287151wis,f.c. seymour; dr. and mrs. b.n. gates,6965,united states,plantae,cyperaceae,carex,vesicaria,massachusetts,1944-08-24T00:00:00+00:00,massachusetts,35,1944,f. c. seymour; dr. &  b. n. gates
95e65a8a-1784-47c2-b01d-d21b1a753ca8,00761229,mrs. b. s. merigold;,,united states,plantae,molluginaceae,mollugo,verticillata,massachusetts,1944-08-23T00:00:00+00:00,massachusetts,20,1944,b. s. merigold
62c86767-1053-4e09-ad19-1a3c8a70da21,conn00037317,"""sanford, samuel newton folius;""",,united states,plantae,poaceae,alopecurus,pratensis,massachusetts,1944-06-23T00:00:00+00:00,massachusetts,30,1944,s. n. f. sanford
d4c0e415-6668-4057-892b-256818ed077b,conn00176607,"""gates, burton n.; gates, winifred; seymour, f. c.""",,united states,plantae,ophioglossaceae,botrychium,dissectum,massachusetts,1944-08-03T00:00:00+00:00,massachusetts,48,1944,b. n. gates; w. gates; f. c. seymour
6f7d64f0-3604-492d-bf8a-6775978bae05,00503698,dr. b. n. gates; mrs. b. n. gates | miss i. c. shattuck | f. c. seymour,6999,united states,plantae,rubiaceae,galium,asprellum,massachusetts,1944-08-24T00:00:00+00:00,massachusetts,71,1944,b. n. gates ; mrs. b. n. gates; miss i. c. shattuck  & f. c. seymour
acae9a89-6c39-4cdd-8e6c-3cf723054910,barcode-00580363,s. n. f. sanford,,united states,plantae,rhamnaceae,,,massachusetts,1944-06-08T19:44:00-08:00,massachusetts,16,1944,s. n. f. sanford
d835b28c-faf0-4bb2-94ff-befe766f2972,conn00135478,burton n. gates & winifred c. gates,19088,united states,plantae,poaceae,agrostis,hyemalis,massachusetts,1944-08-20T00:00:00+00:00,massachusetts,25,1944,b. n. gates & w. c. gates
67937fb6-99ee-47f2-a01f-9b6ac44ae151,barcode-00537460,b. c. tan s. cooper ellis,94-188,united states,plantae,thuidiaceae,,,new york,1944-09-10T00:00:00+00:00,new york,25,1944,b. c. tan s. c. ellis
2591ff74-293d-49dc-ab35-49084455ab3d,ph00130544,w. s. allen; l. d. stair,s.n.,united states,plantae,funariaceae,physcomitrium,pyriforme,pennsylvania,1944-06-03T00:00:00+00:00,pennsylvania,24,1944,l. d. stair; w. s. allen
