id,dwc:catalogNumber,dwc:recordedBy,dwc:recordNumber,dwc:country,dwc:kingdom,dwc:family,dwc:genus,dwc:specificEpithet,dwc:stateProvince,dwc:eventDate,edit_states,lenghtOfRedcordedBy,year,edit_recordedBy
c84766d5-635b-4302-b1b8-4de45f6cf0ec,conn00174900,hadwen botanical club field trip,16509,united states,plantae,cupressaceae,chamaecyparis,occidentalis,massachusetts,1942-05-10T00:00:00+00:00,massachusetts,32,1942,hadwen botanical club field trip
92b8d571-fb8b-450a-bcc5-b72250ef99dd,conn00037327,"""hogdon, albion reed; babel, william keith;""",4,united states,plantae,poaceae,alopecurus,pratensis,new hampshire,1942-05-12T00:00:00+00:00,new hampshire,42,1942,"hogdon, albion reed; babel, william keith;"
c21aec31-40d9-4ee2-bf19-1f424708e0d9,conn00111018,joseph m. mainville,"""15,978""",united states,plantae,ericaceae,pyrola,rotundifolia,massachusetts,1942-07-12T00:00:00+00:00,massachusetts,19,1942,j. m. mainville
d2afb90b-8505-45a5-a841-80d5ac2c6481,barcode-00577592,a. r. hodgdon & p. schaefer,4100,united states,plantae,asteraceae,,,new hampshire,1942-07-30T19:42:00+00:00,new hampshire,27,1942,a. r. hodgdon & p. schaefer
b6b86daf-cbd6-4774-990b-0c489199f3a1,00591103,g. n. jones; f. f. jones,15411,united states,plantae,lamiaceae,prunella,vulgaris,massachusetts,1942-08-05T00:00:00+00:00,massachusetts,24,1942,g. n. jones  & f. f. jones
ea97400a-360f-4770-bb58-6f0d1d7467ec,00678753,r. t. clausen; e. r. clausen; f. p. wadleigh,5911,united states,plantae,phrymaceae,mimulus,moschatus,vermont,1942-08-27T00:00:00+00:00,vermont,44,1942,r. t. clausen; e. r. clausen & f. p. wadleigh
680dd622-1090-487f-b24d-32f2e4ad0648,00700998,c. a. weatherby; m. hopkins,7181,united states,plantae,fabaceae,astragalus,robbinsii,vermont,1942-07-16T00:00:00+00:00,vermont,27,1942,c. a. weatherby & m. hopkins
c66e4a98-d20f-4118-af01-23939da4892b,conn00072827,wm. h. drury jr.,,united states,plantae,xyridaceae,xyris,flexuosa,massachusetts,1942-07-25T00:00:00+00:00,massachusetts,16,1942,w. m. h. drury jr.
70ead932-d295-4f59-8f51-ffc88ba7b0f2,conn00072840,wm. h. drury jr.,,united states,monocotyledonae,lemnaceae,lemna,minor,massachusetts,1942-07-14T00:00:00+00:00,massachusetts,16,1942,w. m. h. drury jr.
a9cbfefc-dc59-466c-bc13-05a4a59aadcf,conn00043764,"""weatherby, charles alfred; weatherby, una leonora;""",1315,united states,plantae,poaceae,muhlenbergia,mexicana,vermont,1942-08-30T00:00:00+00:00,vermont,50,1942,"weatherby, charles alfred; weatherby, una leonora;"
f8722929-8011-48f3-b889-b8d1e37ac9db,conn00072833,wm. h. drury jr.,,united states,plantae,alismataceae,sagittaria,latifolia,massachusetts,1942-08-02T00:00:00+00:00,massachusetts,16,1942,w. m. h. drury jr.
1c32897e-1ed6-4610-a7a9-e0b7e25f9500,conn00033374,c.a. weatherby & u.l. weatherby,1292,united states,plantae,asteraceae,aster,acuminatus,vermont,1942-09-04T00:00:00+00:00,vermont,32,1942,c. a. weatherby & u.l. weatherby
e1eddda1-965d-4242-bd32-02875b53781a,conn00072871,wm. h. drury jr.,183,united states,plantae,cyperaceae,carex,projecta,massachusetts,1942-07-22T00:00:00+00:00,massachusetts,16,1942,w. m. h. drury jr.
f1120237-64cd-4f17-a986-5ce2a5b5042c,00461780,"robert t. clausen, edna r. clausen, f. b. wadleigh;",5924,united states,plantae,ericaceae,vaccinium,angustifolium,vermont,1942-08-31T00:00:00+00:00,vermont,51,1942,"r. t. clausen, e. r. clausen, f. b. wadleigh"
b00febf5-0ec5-477b-9e29-2300145722b4,conn00022893,"""jones, george neville; jones, florence freeman;""",15459,united states,plantae,ranunculaceae,clematis,virginiana,massachusetts,1942-08-26T00:00:00+00:00,massachusetts,47,1942,g. n. jones  & f. f. jones
e9aab4b3-3a17-4d7d-a80f-3fa5f666e275,barcode-00461090,a. r. hodgon; russ eggert & w. w. smith,4229,united states,plantae,ericaceae,,,new hampshire,1942-09-11T19:42:00-11:00,new hampshire,39,1942,"a. r. hodgon, r. eggert, w. w. smith"
e86732bc-2772-4b53-ba04-0bf136196b1a,00749214,l. b. smith; b. g. schubert; r. c. foster,1277,united states,plantae,lamiaceae,lamium,amplexicaule,massachusetts,1942-05-13T00:00:00+00:00,massachusetts,41,1942,l. b. smith; b. g. schubert & r. c. foster
981b38c2-1c99-4e05-936e-58f96fc7eb40,utc00063182,ca weatherby; uf weatherby,1201,united states,plantae,equisetaceae,equisetum,scirpoides,vermont,1942-06-29T00:00:00+00:00,vermont,26,1942,c. a. weatherby; u. f. weatherby
ae43b775-edcb-4d94-8bc9-cbc5349e9749,conn00072879,wm. h. drury jr.,282,united states,plantae,cyperaceae,cyperus,strigosus,massachusetts,1942-08-02T00:00:00+00:00,massachusetts,16,1942,w. m. h. drury jr.
c9a059fa-bc8b-471f-966d-dc33a89a7c2e,conn00146230,"""hyatt, mildred travis;""",3329,united states,plantae,poaceae,spartina,patens,massachusetts,1942-09-02T00:00:00+00:00,massachusetts,22,1942,"hyatt, mildred travis;"
48aed0eb-5c8f-4fc6-b5b4-48eef2f88a3a,00269322,c. a. weatherby; u. f. weatherby; a. w. upham,,united states,plantae,fabaceae,senna,hebecarpa,new hampshire,1942-08-21T00:00:00+00:00,new hampshire,45,1942,"c. a. weatherby & u. f. weatherby, a. w. upham"
c9309e9a-f557-491a-ac76-733da5df77c8,110471,"mcclelland, e. h",s.n.,united states,plantae,polytrichaceae,polytrichum,juniperinum,pennsylvania,1942-01-31T00:00:00+00:00,pennsylvania,16,1942,e. h. mcclelland
73fedc51-530d-4823-b5cc-26ea0f610e42,conn00093282,"""hyatt, mildred travis;""",3354,united states,plantae,caryophyllaceae,honckenya,peploides,massachusetts,1942-09-03T00:00:00+00:00,massachusetts,22,1942,"hyatt, mildred travis;"
7ec09660-84b4-4fca-b0ca-16d75568c097,conn00120242,"""foster, m.b.; smith, l.b.; smith, d.l.""",,united states,plantae,lamiaceae,lamium,amplexicaule,massachusetts,1942-05-13T00:00:00+00:00,massachusetts,38,1942,"foster, m.b.; smith, l.b.; smith, d.l."
2aff0255-5317-46ea-ab92-2289370b6fb1,00461090,"a. r. hodgon, russ eggert, w. w. smith;",4229,united states,plantae,ericaceae,gaylussacia,baccata,new hampshire,1942-09-11T00:00:00+00:00,new hampshire,39,1942,"a. r. hodgon, r. eggert, w. w. smith"
2b1e79d5-02ce-4385-aa9a-274d7fb85906,235982,"jennings, otto e.",s.n.,united states,plantae,amblystegiaceae,hygrohypnum,eugyrium,pennsylvania,1942-06-28T00:00:00+00:00,pennsylvania,17,1942,o. e. jennings
91d958af-9dd9-4121-bfe6-404707c16afc,conn00072870,"""drury jr., william holland;""",98,united states,plantae,cyperaceae,carex,crawfordii,massachusetts,1942-07-14T00:00:00+00:00,massachusetts,27,1942,"drury jr., william holland;"
f36d8425-9686-41e9-886a-7fffcb392c12,conn00104941,c.a. weatherby & u.l. weatherby,1210,united states,plantae,cyperaceae,eleocharis,calva,vermont,1942-08-26T00:00:00+00:00,vermont,32,1942,c. a. weatherby & u.l. weatherby
40999847-a53c-46e8-a8ba-0c5b2138cf78,utc00104599,g.h.h.; e.m. tate,,united states,plantae,orobanchaceae,thalesia,uniflora,new jersey,1942-05-25T00:00:00+00:00,new jersey,17,1942,g. h. h. tate; e. m. tate
a27cfd35-0f1e-42f2-9de5-e55dc5ccef54,barcode-00462503,mrs. s. f. chamberlain,,united states,plantae,orchidaceae,,,massachusetts,1942-06-24T19:42:00+00:00,massachusetts,22,1942,s. f. chamberlain
acee9fde-fd49-42de-a5bb-20b1c149748d,19880,arnold arboretum,118,united states,plantae,cupressaceae,juniperus,chinensis,massachusetts,1942-11-11T00:00:00+00:00,massachusetts,16,1942,arnold arboretum
d816e45e-0d50-4776-86d8-5a5696d05434,yu.003476,w. k. babel; p. moorenovich,12,united states,plantae,fabaceae,amorpha,fruticosa,new hampshire,1942-06-11T00:00:00+00:00,new hampshire,27,1942,w. k. babel; p. moorenovich
0f0c74d8-e20d-421e-8a15-f260f25a9c6c,barcode-00501383,[no data available],356,united states,plantae,asteraceae,,,massachusetts,1942-09-06T19:42:00-06:00,massachusetts,19,1942,[no data available]
3dde931d-2d96-4754-bb52-18cbcea297d1,barcode-00517166,miss n. f. clement,"17,268",united states,plantae,ericaceae,,,massachusetts,1942-06-25T19:42:00+00:00,massachusetts,18,1942,n. f. clement
50bfabba-903f-49de-a0d2-7104463e5307,barcode-00749214,l. b. smith; b. g. schubert & r. c. foster,1277,united states,plantae,lamiaceae,,,massachusetts,1942-05-13T19:42:00-13:00,massachusetts,42,1942,l. b. smith; b. g. schubert & r. c. foster
864435a7-efe7-4cc2-9a17-6eb06373d10e,00633786,;,46313,united states,plantae,convolvulaceae,calystegia,sepium,rhode island,1942-07-25T00:00:00+00:00,rhode island,19,1942,[data not captured]
fbe402e8-6678-463f-ad7c-055cf13615f0,conn00104943,c.a. weatherby & u.l. weatherby,1210,united states,plantae,cyperaceae,eleocharis,calva,vermont,1942-08-26T00:00:00+00:00,vermont,32,1942,c. a. weatherby & u.l. weatherby
db17184d-0c5c-4ef8-af4d-1110204e37c6,00517166,miss n. f. clement;,"17,268",united states,plantae,ericaceae,vaccinium,pallidum,massachusetts,1942-06-25T00:00:00+00:00,massachusetts,19,1942,n. f. clement
bf1556c1-1153-47f1-aecd-ccbebf47d462,nha-530758,a. r. hodgdon; w. k. babel,4238,united states,plantae,asteraceae,antennaria,parlinii,new hampshire,1942-05-20T00:00:00+00:00,new hampshire,26,1942,a. r. hodgdon & w. k. babel
9995187d-9fc4-46d8-a532-f4f30520f292,00594900,a. r. hodgdon; w. k. babel,28b,united states,plantae,poaceae,festuca,filiformis,new hampshire,1942-06-17T00:00:00+00:00,new hampshire,26,1942,a. r. hodgdon & w. k. babel
09a36118-6dc4-4dc1-89c5-13a0ee85ec7b,00687774,i. w. anderson; j. p. anderson,,united states,plantae,violaceae,viola,rotundifolia,new hampshire,1942-05-03T00:00:00+00:00,new hampshire,30,1942,i. w. anderson; j. p. anderson
451dc7ed-d5fe-4104-af20-d60fbc86f43b,nha-542501,"clapp, h.; p. rhines",,united states,plantae,juglandaceae,carya,ovata,new hampshire,1942-03-27T00:00:00+00:00,new hampshire,20,1942,h. clapp ; p. rhines
e1a26975-8ac4-4db4-a0a6-df797bd4ee7f,barcode-00504762,robert t. clausen & edna r. clausen,5928,united states,plantae,fabaceae,,,vermont,1942-09-01T19:42:00-01:00,vermont,35,1942,r. t. clausen & e. r. clausen
6ef32e74-49cb-4f2f-af66-767ac2841e7f,barcode-00678753,r. t. clausen; e. r. clausen & f. p. wadleigh,5911,united states,plantae,scrophulariaceae,,,vermont,1942-08-27T19:42:00+00:00,vermont,45,1942,r. t. clausen; e. r. clausen & f. p. wadleigh
e1b09ef1-5406-40a5-bc6b-14dec7c7e8e9,barcode-00612765,a. r. hodgdon & h. a. giddings,10210,united states,plantae,caryophyllaceae,,,new hampshire,1942-07-17T19:42:00-17:00,new hampshire,30,1942,a. r. hodgdon & h. a. giddings
005f15d2-65c0-46a0-863b-717519c0b43c,barcode-00612795,[no data available],29441,united states,plantae,caryophyllaceae,,,vermont,1942-06-06T19:42:00-06:00,vermont,19,1942,[no data available]
9de8ed49-cc16-4b3a-86af-fb12a648b930,barcode-00761739,[no data available],,united states,plantae,tiliaceae,,,massachusetts,1942-07-11T19:42:00-11:00,massachusetts,19,1942,[no data available]
33f0bc0a-20f2-4f9a-80e8-8d58e0953097,barcode-00610539,[no data available],,united states,plantae,chenopodiaceae,,,massachusetts,1942-07-31T19:42:00+00:00,massachusetts,19,1942,[no data available]
bc8a8dab-8576-4ad2-a319-a8a5b0950c7a,barcode-00700998,c. a. weatherby & m. hopkins,7181,united states,plantae,fabaceae,,,vermont,1942-07-16T19:42:00-16:00,vermont,28,1942,c. a. weatherby & m. hopkins
196b3420-f731-46c0-b4da-65e9c3280d37,2311358,r. l. schaeffer jr.,18036,united states,plantae,cyperaceae,carex,blanda,pennsylvania,1942-06-15T00:00:00+00:00,pennsylvania,19,1942,r. l. schaeffer jr.
821ec28c-f6ac-4b57-9b8a-6a94bd810eae,00700954,r. t. clausen; e. r. clausen,5914,united states,plantae,fabaceae,astragalus,robbinsii,vermont,1942-08-29T00:00:00+00:00,vermont,28,1942,r. t. clausen & e. r. clausen
e294ba9d-c99c-40f6-8156-9f692a2f0f63,00594899,a. r. hodgdon; w. k. babel,28b,united states,plantae,poaceae,festuca,filiformis,new hampshire,1942-06-17T00:00:00+00:00,new hampshire,26,1942,a. r. hodgdon & w. k. babel
d243374d-ffe6-4b87-82ba-926f5eca1fa3,barcode-00633786,[no data available],46313,united states,plantae,convolvulaceae,,,rhode island,1942-07-25T19:42:00+00:00,rhode island,19,1942,[no data available]
3198a87f-6d57-42cf-87b3-6e8fb97a543f,barcode-00844486,g. n. jones & f. f. jones,15343,united states,plantae,leucobryaceae,,,massachusetts,1942-08-07T00:00:00+00:00,massachusetts,25,1942,g. n. jones  & f. f. jones
925bb019-a33c-45e1-b5ae-0a859b452e4b,barcode-00749215,l. b. smith; b. g. schubert & r. c. foster,1277,united states,plantae,lamiaceae,,,massachusetts,1942-05-13T19:42:00-13:00,massachusetts,42,1942,l. b. smith; b. g. schubert & r. c. foster
81ed8876-360c-446f-9b53-ffa68ba41820,barcode-00685677,f. drumheller & r. barratt,55,united states,plantae,scrophulariaceae,,,new hampshire,1942-07-08T19:42:00-08:00,new hampshire,26,1942,f. drumheller & r. barratt
a311e477-0def-402a-86fa-624fb5255f6f,barcode-00726062,a. r. hodgdon & r. w. harrington,4284,united states,plantae,cyperaceae,,,new hampshire,1942-06-15T19:42:00-15:00,new hampshire,32,1942,a. r. hodgdon & r. w. harrington
c8cbf926-c033-420a-b6d5-77b0f6c58112,v0313647wis,william k. babel,61,united states,plantae,poaceae,agrostis,stolonifera,new hampshire,1942-06-26T00:00:00+00:00,new hampshire,16,1942,w. k. babel
fe3d1311-c301-4fea-8016-d4f0ecc178c0,conn00146332,"""hyatt, mildred travis;""",3331,united states,plantae,poaceae,spartina,pectinata,massachusetts,1942-09-02T00:00:00+00:00,massachusetts,22,1942,"hyatt, mildred travis;"
b4f98d53-2c92-46e0-8218-ae6ff1a2887c,nha-520542,h. clapp; p. river,,united states,plantae,rhamnaceae,rhamnus,frangula,new hampshire,1942-03-13T00:00:00+00:00,new hampshire,18,1942,h. clapp; p. river
0f7e2429-3d2e-4aa5-ab1d-be25c1633577,nha-548006,a. r. hodgdon; w. k. babel,4135,united states,plantae,ericaceae,pyrola,elliptica,new hampshire,1942-06-26T00:00:00+00:00,new hampshire,26,1942,a. r. hodgdon & w. k. babel
bdc344ef-b394-4691-bfb6-91bd05cf593e,nha-658833,a. r.  hodgdon; e. converse;e. johnson,4401,united states,plantae,aspleniaceae,asplenium,platyneuron,new hampshire,1942-10-29T00:00:00+00:00,new hampshire,37,1942,a. r. hodgdon; e. converse;e. johnson
2b34935c-be34-4d8a-851d-f381518f60c6,nha-701771,f. drumheller; r. barratt,,united states,plantae,plantaginaceae,plantago,media,new hampshire,1942-07-31T00:00:00+00:00,new hampshire,25,1942,f. drumheller & r. barratt
4949b420-adc6-4747-ab47-a47579dd8f37,nha-512994,h. clapp; p. rhines,,united states,plantae,cercidiphyllaceae,cercidiphyllum,japonicum,new hampshire,1942-03-13T00:00:00+00:00,new hampshire,19,1942,h. clapp ; p. rhines
8309d864-1355-4802-a9d7-29a68e1f13ee,v0313237wis,william k. babel,57,united states,plantae,poaceae,agrostis,gigantea,new hampshire,1942-06-23T00:00:00+00:00,new hampshire,16,1942,w. k. babel
6ccd6723-ee8b-462d-b8f0-f90892888b95,utc00063173,"weatherby, c.a.; una f. weatherby",1210,united states,plantae,cyperaceae,eleocharis,calva,vermont,1942-08-26T00:00:00+00:00,vermont,33,1942,c. a. weatherby; u. f. weatherby
c8f09657-efe8-45c5-b5cc-185ad6a31f1c,173973,unknown,s.n.,united states,plantae,orthotrichaceae,orthotrichum,sordidum,vermont,1942-06-15T00:00:00+00:00,vermont,19,1942,[data not captured]
7898aeb3-c8cb-4238-83a8-3e0119887334,128540,"elliott, john; beals, a. t.",s.n.,united states,plantae,dicranaceae,dicranum,flagellare,new york,1942-09-11T00:00:00+00:00,new york,27,1942,"elliott, john; beals, a. t."
eff2bccf-229f-49ee-8f61-077209218843,nha-600835,w. k. babel; f. drumheller,99,united states,plantae,poaceae,distichlis,spicata,new hampshire,1942-07-28T00:00:00+00:00,new hampshire,26,1942,w. k. babel; f. drumheller
33536fd2-a4f9-451a-ba14-7b76001db704,nha-660962,r. barratt; w. k. babel,51-53a,united states,plantae,onocleaceae,onoclea,sensibilis,new hampshire,1942-07-28T00:00:00+00:00,new hampshire,23,1942,r. barratt; w. k. babel
1eacf575-f5c3-4126-82d4-bbc1020bccc3,727361,marine biological laboratory supply department,s.n.,united states,plantae,derbesiaceae,derbesia,vaucheriiformis,massachusetts,1942-01-07T00:00:00+00:00,massachusetts,46,1942,marine biological laboratory supply department
2d1e1638-c090-496a-b0ca-7248a56aedc9,00756910,miss n. f. clement;,,united states,plantae,rosaceae,rosa,carolina,massachusetts,1942-07-24T00:00:00+00:00,massachusetts,19,1942,n. f. clement
70076b2d-055d-4bd1-a075-1859d810281f,nha-674341,h. clapp; p. river,,united states,plantae,malvaceae,tilia,cordata,new hampshire,1942-03-25T00:00:00+00:00,new hampshire,18,1942,h. clapp; p. river
70a87eba-7907-4b24-8274-6920fdb93c39,nha-597695,h. clapp; p. river,,united states,plantae,cornaceae,cornus,alternifolia,new hampshire,1942-02-10T00:00:00+00:00,new hampshire,18,1942,h. clapp; p. river
0b00a5fa-2af0-44a5-91cc-6df0dacd38cc,nha-723236,a. r. hodgdon; h. clapp,4388,united states,plantae,rosaceae,amelanchier,sanguinea,new hampshire,1942-05-30T00:00:00+00:00,new hampshire,23,1942,a. r. hodgdon; h. clapp
278010e8-14d9-4202-b159-2281d7a2e8f3,nha-685212,a. r.  hodgdon; r. harrington,4283,united states,plantae,cyperaceae,,,new hampshire,1942-06-15T00:00:00+00:00,new hampshire,28,1942,a. r. hodgdon & r. harrington
aa37d24e-12ae-4da6-ac02-c89dfa74f26a,nha-698401,h. clapp; p. river,,united states,plantae,adoxaceae,viburnum,lentago,new hampshire,1942-02-17T00:00:00+00:00,new hampshire,18,1942,h. clapp; p. river
3c06472b-dd91-4aff-8b88-1b4e5912ec75,v0317549wis,william k. babel,23,united states,plantae,poaceae,poa,palustris,new hampshire,1942-06-14T00:00:00+00:00,new hampshire,16,1942,w. k. babel
9e6c5ab3-c4ce-40e1-97e1-f87d2d81e54f,nysi7616,"taylor, c. a. jr.",,united states,plantae,blasiaceae,blasia,pusilla,new york,1942-07-28T00:00:00+00:00,new york,17,1942,c. a. taylor jr.
a1a636a1-7a6c-45fa-bd73-0782748729de,nha-707060,h. clapp; p. river,,united states,plantae,oleaceae,forsythia,suspensa,new hampshire,1942-03-13T00:00:00+00:00,new hampshire,18,1942,h. clapp; p. river
ab5bcaa4-2276-4a9a-bb61-5a4ee8d5b8a8,nha-685205,a. r.  hodgdon; r. harrington,4283,united states,plantae,cyperaceae,,,new hampshire,1942-06-15T00:00:00+00:00,new hampshire,28,1942,a. r. hodgdon & r. harrington
e0d37141-09e0-4da6-8bb0-b959eb8fb70c,nha-698681,h. clapp; p. river,,united states,plantae,adoxaceae,viburnum,trilobum,new hampshire,1942-02-17T00:00:00+00:00,new hampshire,18,1942,h. clapp; p. river
8dc0eeae-b57c-4cc4-8436-dc9ab494730c,nha-674350,h. clapp; p. river,,united states,plantae,malvaceae,tilia,glabra,new hampshire,1942-03-27T00:00:00+00:00,new hampshire,18,1942,h. clapp; p. river
690383e6-6fc9-46df-abf5-5547180f2781,nha-698292,h. clapp; p. river,,united states,plantae,adoxaceae,viburnum,cassinoides,new hampshire,1942-02-17T00:00:00+00:00,new hampshire,18,1942,h. clapp; p. river
36cb1c36-7181-462c-8d65-1800810ef1e7,nha-532884,c. a. weatherby; u. f. weatherby;a. w. upham,,united states,plantae,polygonaceae,persicaria,virginiana,new hampshire,1942-08-22T00:00:00+00:00,new hampshire,44,1942,"c. a. weatherby & u. f. weatherby, a. w. upham"
8e585a07-3837-4b0c-b15a-9b182a72e2d0,nysi7578,"taylor, c. a. jr.",3890,united states,plantae,thuidiaceae,thuidium,recognitum,new york,1942-07-28T00:00:00+00:00,new york,17,1942,c. a. taylor jr.
467432da-07c0-4f6f-af55-7e144f711cc0,nha-521961,a. r. hodgdon; h. clapp,4194,united states,plantae,asteraceae,eurybia,macrophylla,new hampshire,1942-10-02T00:00:00+00:00,new hampshire,23,1942,a. r. hodgdon; h. clapp
64af3932-da61-4396-b070-91f717c7a475,nha-684816,a. r.  hodgdon; w. k. babel,4138,united states,plantae,cyperaceae,carex,hormathodes,new hampshire,1942-06-26T00:00:00+00:00,new hampshire,26,1942,a. r. hodgdon & w. k. babel
f99fda92-6f4b-42a0-a207-0940b16ad564,nha-598047,a. r. hodgdon; h. clapp,,united states,plantae,cornaceae,cornus,florida,new hampshire,1942-10-02T00:00:00+00:00,new hampshire,23,1942,a. r. hodgdon; h. clapp
c81616f5-aaff-489f-958d-b03e983ea7bc,nha-723237,a. r. hodgdon; h. clapp,4388,united states,plantae,rosaceae,amelanchier,sanguinea,new hampshire,1942-05-30T00:00:00+00:00,new hampshire,23,1942,a. r. hodgdon; h. clapp
965cbe00-ae0a-4a1d-b749-0ad8e53ab940,nha-628215,a. r.  hodgdon; w. k. babel,,united states,plantae,poaceae,alopecurus,pratensis,new hampshire,1942-05-12T00:00:00+00:00,new hampshire,26,1942,a. r. hodgdon & w. k. babel
